% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=634170, Tue Jan 27 13:58:33 2026
1 10 0.08169382239463209 0.08272662445655626 0.1188085308344322 0.12980303089846668 0.9327832143607083 0.964333331677221 1.0954344802055556
2 20 -0.06444962602931556 -0.04003194903353988 0.27538045344901996 0.35610024394743084 0.9327832143607083 0.964333331677221 1.0954344802055556
3 30 -0.14963162976175928 -0.11769997813490994 0.11455025438699358 0.16003534693411206 0.9327832143607083 0.964333331677221 1.0954344802055556
4 40 -0.08463778709215977 -0.06525306812902497 0.0950311666393699 0.1290745259323667 0.9213274516429227 0.9967405249856575 1.0759479786218633
5 50 -0.10802755464525646 -0.0909089303503036 0.15145541781925273 0.21512490958081865 0.9213274516429227 0.9967405249856575 1.0759479786218633
6 60 -0.2715893962317192 -0.2191393214557754 0.1237558133808777 0.18560411688381825 0.9213274516429227 0.9967405249856575 1.0759479786218633
7 70 -0.3604977845269672 -0.2594040002168506 0.10673041444343923 0.127681435020086 0.7759404894397594 1.0136057733751587 1.1706919718818158
8 80 -0.3163645913921528 -0.19965819085772124 0.19116132243175665 0.20472809299381775 0.7759404894397594 1.0136057733751587 1.1706919718818158
9 90 -0.30334188451835653 -0.2309555840636527 0.14144221486263941 0.19318851405003298 0.7759404894397594 1.0136057733751587 1.1706919718818158
10 100 -0.23678526326451774 -0.16771283914791876 0.15781669814412802 0.19725411979154464 0.819576008473942 1.0192315400516716 1.135544906244495
11 110 -0.26335718792110463 -0.19554836435194972 0.16212113865436842 0.2135354827539862 0.819576008473942 1.0192315400516716 1.135544906244495
12 120 -0.19325464997425862 -0.16366793732635224 0.05152585059895336 0.09367040059281553 0.819576008473942 1.0192315400516716 1.135544906244495
13 130 -0.20674057757037112 -0.10755731299698645 0.2127075475251528 0.2202792364591479 0.7670794955976354 1.0900716439713354 1.1060437868562472
14 140 -0.3917232013553598 -0.29662750531861615 0.13315858943483658 0.18132492498257713 0.7670794955976354 1.0900716439713354 1.1060437868562472
15 150 -0.2903088119463804 -0.26441765507959747 0.0930913374011166 0.18636984469457163 0.7670794955976354 1.0900716439713354 1.1060437868562472
16 160 -0.21686074384929557 -0.1982147931214354 -0.041694867358996975 -0.008167509499377683 0.8583938079692564 1.0037384862946324 1.120566428897011
17 170 -0.106054285315123 -0.10230861945086528 -0.03925309802875897 -0.02198025675231457 0.8583938079692564 1.0037384862946324 1.120566428897011
18 180 -0.3491516250996953 -0.25864089921460315 0.1311383287224632 0.17055401214972654 0.8583938079692564 1.0037384862946324 1.120566428897011
19 190 -0.39193934808886566 -0.3112313631818286 0.08669563144540698 0.13862997808078173 0.7755960949279881 0.9784060374574459 1.2004883687063672
20 200 -0.3216630592465892 -0.23513080674510534 0.17131247367407038 0.22026131464564505 0.7755960949279881 0.9784060374574459 1.2004883687063672
21 210 -0.09153337576092804 -0.01332576744827222 0.23966193899110738 0.24578356615824473 0.7755960949279881 0.9784060374574459 1.2004883687063672
22 220 -0.018316949536764538 0.05751852858092469 0.29616395797825346 0.2998769563263405 0.7596247787802621 1.00910517374158 1.185190678241697
23 230 0.08261869650690545 0.11105912087302014 0.39110776984502504 0.4560168951362453 0.7596247787802621 1.00910517374158 1.185190678241697
24 240 0.10454560960282486 0.11164324417000587 0.4189024846691032 0.5142245969349546 0.7596247787802621 1.00910517374158 1.185190678241697
25 250 -0.1324149388114153 -0.08479815166574066 0.43124133341544185 0.5556377079634948 0.6428970127246885 1.0129005562580646 1.2492861538341704
26 260 -0.033438218988435256 0.007706656733145443 0.3537383274072369 0.4279373419103533 0.6428970127246885 1.0129005562580646 1.2492861538341704
27 270 -0.16438398272030974 -0.12980663650579224 0.19841004281361022 0.2732382563722269 0.6428970127246885 1.0129005562580646 1.2492861538341704
28 280 -0.18945937327203133 -0.1517221527903297 0.20678212820113895 0.2885463347165935 0.8195427904522499 0.9822085291435994 1.167739705540283
29 290 -0.19786286392155078 -0.16701811757909085 0.18025751588782962 0.2651713140343432 0.8195427904522499 0.9822085291435994 1.167739705540283
30 300 -0.21820222326636735 -0.21603605973244477 0.011798524252814094 0.08557722204731115 0.8195427904522499 0.9822085291435994 1.167739705540283
31 310 -0.25939996851962016 -0.20624452810845417 0.03986541066283148 0.06874661650876074 0.8600146531944088 0.9886149414831341 1.132702650198719
32 320 -0.21634723630405367 -0.14617420271632944 0.1589672382300614 0.19050801829113412 0.8600146531944088 0.9886149414831341 1.132702650198719
33 330 -0.27046752731383394 -0.19278276911766118 0.07169111203534344 0.08216431422350552 0.8600146531944088 0.9886149414831341 1.132702650198719
34 340 -0.08582322660532539 -0.06375196238398614 0.01328851475149418 0.01689740957531504 0.9550036385207978 1.0004661875519425 1.0426099260880446
35 350 -0.053568916471567765 0.009632698993279662 0.259279553882231 0.2792935567137007 0.9550036385207978 1.0004661875519425 1.0426099260880446
36 360 -0.013378173726988383 0.07578491174513562 0.34632393309035403 0.34734052139996946 0.9550036385207978 1.0004661875519425 1.0426099260880446
37 370 -0.056139662114358516 -0.015120099520786578 0.17690414990858577 0.19989267045813794 0.8639453175375187 1.022751043480412 1.0988988995192979
38 380 -0.11793004743369398 -0.07120730984257391 0.1044775801129129 0.1163164725069551 0.8639453175375187 1.022751043480412 1.0988988995192979
39 390 -0.010464329523690141 0.0016544316481200676 0.15510516028588042 0.19413664199332367 0.8639453175375187 1.022751043480412 1.0988988995192979
