% # columns="iter, evals, sigma, 0, fitness, xbest" seed=697815, Sat Jan 17 16:09:31 2026, <python>{}</python>
1 6 0.12865856691250122 0 -18.314435910622553 0.40736331706505036 0.4898988683045763 0.19567563106162475 1.009858834509039
2 12 0.11094450944441876 0 -6.229406593398927 0.2685026342115596 0.44139191258699406 0.18777973865085906 1.0941597817887805
3 18 0.11210182215927673 0 -15.97212667678704 0.4177933102478094 0.6296339475937965 0.19845793378699675 1.074925330570011
4 24 0.10434702510965961 0 -14.104738034728433 0.39963430560265856 0.7428670285916033 0.22448199889029996 1.074970331514147
5 30 0.10635788711856692 0 -7.245976794160359 0.4439812172904426 0.7627089355391878 0.23659729507717958 0.9647010585599254
6 36 0.11847492052497437 0 -5.8332435339843025 0.4336852535419897 0.7644022382844905 0.344216390908639 0.885215634772971
7 42 0.12435591095026292 0 -11.695891404394837 0.4440154670903644 0.7802924812763746 0.24460274660533896 0.9740308236981237
8 48 0.12184707436911493 0 -10.725851461597571 0.4430682189068094 0.6095554688193712 0.13887927274612066 1.0303534516174657
9 54 0.10560702568307478 0 -5.63564222235475 0.4399742809740464 0.6254541551737699 0.2501916052948121 0.9781947793678419
10 60 0.092384347168681 0 -19.788431209098565 0.4024973662036584 0.7541633017760982 0.24413791349867306 0.9017923650055494
11 66 0.07888459456759725 0 -1.7252023579118256 0.43999105509921965 0.6598099233007146 0.24860152371147318 0.9239407845317033
12 72 0.07751837101756351 0 -14.404071259254545 0.4312723090634603 0.7723961469791196 0.39024114798183657 0.9228467008965153
13 78 0.07750406787285599 0 -12.299089651818226 0.4289427678141923 0.7872360949027305 0.3817021458224956 0.920336011711174
14 84 0.09015838294421849 0 -14.670604868176511 0.4002496211754127 0.8117970705627231 0.4693655129942725 0.9327886856527629
15 90 0.08478404797791134 0 -12.344308129457726 0.41850735253942073 0.7934745183444436 0.507112190234757 0.9085007397040052
